G58A-NONSPCFC,NONSPECIFIC,G58,A,0,R-AD9999-ZZZ-ZZZ-ZZZ,R,AD9999,ZZZ,ZZZ,ZZZ,9999,NONSPECIFIC,99999,Generic Subgroup,999,NONSPECIFIC,999,NONSPECIFIC,0,0,NONSPCFC,1,6
G59A-NONSPCFC,NONSPECIFIC,G59,A,0,R-AD9999-ZZZ-ZZZ-ZZZ,R,AD9999,ZZZ,ZZZ,ZZZ,9999,NONSPECIFIC,99999,Generic Subgroup,999,NONSPECIFIC,999,NONSPECIFIC,0,0,NONSPCFC,1,6
G61A-NONSPCFC,NONSPECIFIC,G61,A,0,R-AD9999-ZZZ-ZZZ-ZZZ,R,AD9999,ZZZ,ZZZ,ZZZ,9999,NONSPECIFIC,99999,Generic Subgroup,999,NONSPECIFIC,999,NONSPECIFIC,0,0,NONSPCFC,1,6
G62A-NONSPCFC,NONSPECIFIC,G62,A,0,R-AD9999-ZZZ-ZZZ-ZZZ,R,AD9999,ZZZ,ZZZ,ZZZ,9999,NONSPECIFIC,99999,Generic Subgroup,999,NONSPECIFIC,999,NONSPECIFIC,0,0,NONSPCFC,1,6
G75A-NONSPCFC,NONSPECIFIC,G75,A,0,R-AD9999-ZZZ-ZZZ-ZZZ,R,AD9999,ZZZ,ZZZ,ZZZ,9999,NONSPECIFIC,99999,Generic Subgroup,999,NONSPECIFIC,999,NONSPECIFIC,0,0,NONSPCFC,1,6
G77A-NONSPCFC,NONSPECIFIC,G77,A,0,R-AD9999-ZZZ-ZZZ-ZZZ,R,AD9999,ZZZ,ZZZ,ZZZ,9999,NONSPECIFIC,99999,Generic Subgroup,999,NONSPECIFIC,999,NONSPECIFIC,0,0,NONSPCFC,1,6
G78A-NONSPCFC,NONSPECIFIC,G78,A,0,R-AD9999-ZZZ-ZZZ-ZZZ,R,AD9999,ZZZ,ZZZ,ZZZ,9999,NONSPECIFIC,99999,Generic Subgroup,999,NONSPECIFIC,999,NONSPECIFIC,0,0,NONSPCFC,1,6
G82A-NONSPCFC,NONSPECIFIC,G82,A,0,R-AD9999-ZZZ-ZZZ-ZZZ,R,AD9999,ZZZ,ZZZ,ZZZ,9999,NONSPECIFIC,99999,Generic Subgroup,999,NONSPECIFIC,999,NONSPECIFIC,0,0,NONSPCFC,1,6
G83A-NONSPCFC,NONSPECIFIC,G83,A,0,R-AD9999-ZZZ-ZZZ-ZZZ,R,AD9999,ZZZ,ZZZ,ZZZ,9999,NONSPECIFIC,99999,Generic Subgroup,999,NONSPECIFIC,999,NONSPECIFIC,0,0,NONSPCFC,1,6
G85S-NONSPCFC,NONSPECIFIC,G85,S,0,R-AD9999-ZZZ-ZZZ-ZZZ,R,AD9999,ZZZ,ZZZ,ZZZ,9999,NONSPECIFIC,99999,Generic Subgroup,999,NONSPECIFIC,999,NONSPECIFIC,0,0,NONSPCFC,1,6
G86S-NONSPCFC,NONSPECIFIC,G86,S,0,R-AD9999-ZZZ-ZZZ-ZZZ,R,AD9999,ZZZ,ZZZ,ZZZ,9999,NONSPECIFIC,99999,Generic Subgroup,999,NONSPECIFIC,999,NONSPECIFIC,0,0,NONSPCFC,1,6
GPRS-NONSPCFC,NONSPECIFIC,GPR,S,0,R-AD9999-ZZZ-ZZZ-ZZZ,R,AD9999,ZZZ,ZZZ,ZZZ,9999,NONSPECIFIC,99999,Generic Subgroup,999,NONSPECIFIC,999,NONSPECIFIC,0,0,NONSPCFC,1,6
J09S-NONSPCFC,NONSPECIFIC,J09,S,0,R-AD9999-ZZZ-ZZZ-ZZZ,R,AD9999,ZZZ,ZZZ,ZZZ,9999,NONSPECIFIC,99999,Generic Subgroup,999,NONSPECIFIC,999,NONSPECIFIC,0,0,NONSPCFC,1,6
J25S-NONSPCFC,NONSPECIFIC,J25,S,0,R-AD9999-ZZZ-ZZZ-ZZZ,R,AD9999,ZZZ,ZZZ,ZZZ,9999,NONSPECIFIC,99999,Generic Subgroup,999,NONSPECIFIC,999,NONSPECIFIC,0,0,NONSPCFC,1,6
K10S-NONSPCFC,NONSPECIFIC,K10,S,0,R-AD9999-ZZZ-ZZZ-ZZZ,R,AD9999,ZZZ,ZZZ,ZZZ,9999,NONSPECIFIC,99999,Generic Subgroup,999,NONSPECIFIC,999,NONSPECIFIC,0,0,NONSPCFC,1,6
M01S-NONSPCFC,NONSPECIFIC,M01,S,0,R-AD9999-ZZZ-ZZZ-ZZZ,R,AD9999,ZZZ,ZZZ,ZZZ,9999,NONSPECIFIC,99999,Generic Subgroup,999,NONSPECIFIC,999,NONSPECIFIC,0,0,NONSPCFC,1,6
M20S-NONSPCFC,NONSPECIFIC,M20,S,0,R-AD9999-ZZZ-ZZZ-ZZZ,R,AD9999,ZZZ,ZZZ,ZZZ,9999,NONSPECIFIC,99999,Generic Subgroup,999,NONSPECIFIC,999,NONSPECIFIC,0,0,NONSPCFC,1,6
M23S-NONSPCFC,NONSPECIFIC,M23,S,0,R-AD9999-ZZZ-ZZZ-ZZZ,R,AD9999,ZZZ,ZZZ,ZZZ,9999,NONSPECIFIC,99999,Generic Subgroup,999,NONSPECIFIC,999,NONSPECIFIC,0,0,NONSPCFC,1,6
M40S-NONSPCFC,NONSPECIFIC,M40,S,0,R-AD9999-ZZZ-ZZZ-ZZZ,R,AD9999,ZZZ,ZZZ,ZZZ,9999,NONSPECIFIC,99999,Generic Subgroup,999,NONSPECIFIC,999,NONSPECIFIC,0,0,NONSPCFC,1,6
M43S-NONSPCFC,NONSPECIFIC,M43,S,0,R-AD9999-ZZZ-ZZZ-ZZZ,R,AD9999,ZZZ,ZZZ,ZZZ,9999,NONSPECIFIC,99999,Generic Subgroup,999,NONSPECIFIC,999,NONSPECIFIC,0,0,NONSPCFC,1,6
M44S-NONSPCFC,NONSPECIFIC,M44,S,0,R-AD9999-ZZZ-ZZZ-ZZZ,R,AD9999,ZZZ,ZZZ,ZZZ,9999,NONSPECIFIC,99999,Generic Subgroup,999,NONSPECIFIC,999,NONSPECIFIC,0,0,NONSPCFC,1,6
M48S-NONSPCFC,NONSPECIFIC,M48,S,0,R-AD9999-ZZZ-ZZZ-ZZZ,R,AD9999,ZZZ,ZZZ,ZZZ,9999,NONSPECIFIC,99999,Generic Subgroup,999,NONSPECIFIC,999,NONSPECIFIC,0,0,NONSPCFC,1,6
M50S-NONSPCFC,NONSPECIFIC,M50,S,0,R-AD9999-ZZZ-ZZZ-ZZZ,R,AD9999,ZZZ,ZZZ,ZZZ,9999,NONSPECIFIC,99999,Generic Subgroup,999,NONSPECIFIC,999,NONSPECIFIC,0,0,NONSPCFC,1,6
M52S-NONSPCFC,NONSPECIFIC,M52,S,0,R-AD9999-ZZZ-ZZZ-ZZZ,R,AD9999,ZZZ,ZZZ,ZZZ,9999,NONSPECIFIC,99999,Generic Subgroup,999,NONSPECIFIC,999,NONSPECIFIC,0,0,NONSPCFC,1,6
M54S-NONSPCFC,NONSPECIFIC,M54,S,0,R-AD9999-ZZZ-ZZZ-ZZZ,R,AD9999,ZZZ,ZZZ,ZZZ,9999,NONSPECIFIC,99999,Generic Subgroup,999,NONSPECIFIC,999,NONSPECIFIC,0,0,NONSPCFC,1,6
M64S-NONSPCFC,NONSPECIFIC,M64,S,0,R-AD9999-ZZZ-ZZZ-ZZZ,R,AD9999,ZZZ,ZZZ,ZZZ,9999,NONSPECIFIC,99999,Generic Subgroup,999,NONSPECIFIC,999,NONSPECIFIC,0,0,NONSPCFC,1,6
M70S-NONSPCFC,NONSPECIFIC,M70,S,0,R-AD9999-ZZZ-ZZZ-ZZZ,R,AD9999,ZZZ,ZZZ,ZZZ,9999,NONSPECIFIC,99999,Generic Subgroup,999,NONSPECIFIC,999,NONSPECIFIC,0,0,NONSPCFC,1,6
M82S-NONSPCFC,NONSPECIFIC,M82,S,0,R-AD9999-ZZZ-ZZZ-ZZZ,R,AD9999,ZZZ,ZZZ,ZZZ,9999,NONSPECIFIC,99999,Generic Subgroup,999,NONSPECIFIC,999,NONSPECIFIC,0,0,NONSPCFC,1,6
M92S-NONSPCFC,NONSPECIFIC,M92,S,0,R-AD9999-ZZZ-ZZZ-ZZZ,R,AD9999,ZZZ,ZZZ,ZZZ,9999,NONSPECIFIC,99999,Generic Subgroup,999,NONSPECIFIC,999,NONSPECIFIC,0,0,NONSPCFC,1,6
